incident_id,incident_date,matched_company,ticker,CIK,listing_status,role,severity_tier,severity_source,disclosure_code,code_confidence,accounting_filing_item,accounting_booked_impact,evidence,rationale,title
553,2023-05-03,Alphabet Inc.,GOOGL,1652044,LISTED,both,T1-limited,rubric,T3,high,,,"Window 2023-05-03 to 2024-05-03. In-window FY2023 10-K (goog-20231231.htm, filed 2024-01-31) carries generative-AI harmful-content/IP/inaccuracy risk language. Edward Hopper knowledge-panel AI-generated image is a generative-AI content/IP harm within the family. Not named; no litigation.",Generative-AI image in knowledge panel covered by FY2023 AI harmful-content/IP risk language; event not named.,Google's Overview Panel for Artist Edward Hopper Featured Image Generated in His Style by AI
554,2023-05-21,Alphabet Inc.,GOOGL,1652044,LISTED,both,T2-moderate,CSET,T3,medium,,,"Window 2023-05-21 to 2024-05-21. In-window FY2023 10-K (goog-20231231.htm, filed 2024-01-31) carries generative-AI harmful-content/IP-infringement risk language. Vermeer AI-generated top search result is a generative-AI content/IP harm within the family. Not named; no IP litigation named in Legal Ma",Generative-AI search-result image covered by FY2023 AI harmful-content/IP risk language; event not named; no disclosed proceeding.,Google Results for Johannes Vermeer Featured AI Version of His Artwork as Top Result
560,2023-06-23,"Tesla, Inc.",TSLA,1318605,LISTED,both,T1-limited,rubric,T3,high,,,"Autopilot rear-end into parked Freightliner (PA Turnpike) not named in filings. In-window 10-K = Tesla FY2023 (0001628280-24-002390, filed 2024-01-29), same-family Autopilot/FSD accident + NHTSA risk language (quoted under 550). Event not named.",Individual Autopilot crash not disclosed; same-family risk language present -> GENERIC-RISK-LANGUAGE.,Tesla on Autopilot Struck Parked Work Truck on Highway in Pennsylvania
563,2023-08-14,General Motors Company,GM,1467858,PARENT,both,T3-severe,rubric,T3,high,,,"GM FY2023 10-K (0001467858-24-000031, 2024-01-30) carries Cruise AV risk-factor language but names only the October 2023 pedestrian incident; the Aug-14-2023 ambulance-delay episode (for which Cruise was later cleared of fault) is not referenced. No incident-specific efts hits.","August ambulance-delay incident (later attributed away from Cruise) not disclosed; only family-level AV risk language present, distinct from the specifically-disclosed October event.",Cruise Robotaxi Initially Blamed for Ambulance Delay in Case Where Patient Later Died; Subsequent Reports Clear Cruise of Fault
570,2023-10-04,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,"FY2023 10-K generative-AI risk language ('harmful or illegal content, accuracy, ... toxicity'; AI features may face 'ethical concerns' and 'litigation'). The Facebook Messenger AI-sticker generation of inappropriate imagery is not named.",Same-family generative-AI objectionable-output risk language present; specific event not disclosed. T3.,Facebook Messenger AI Stickers Generate Ethical and Content Moderation Concerns
571,2023-06-22,Microsoft Corporation,MSFT,789019,LISTED,deployer,T1-limited,rubric,T3,high,,,Window 2023-06-22..2024-06-22 includes FY2023 10-K (0000950170-23-035122) and FY2024 10-K (0000950170-24-087843). 38TB AI-research data exposure maps to the AI-development/data-security risk family (FY2024 AI risk factor expressly covers data and 'unintended' AI-development practices). Incident not ,In-window AI/data-security risk-factor language of same family; event unnamed. T3.,Reported Accidental Exposure of 38TB of Data by Microsoft's AI Research Team
574,2023-07-05,Alphabet Inc.,GOOGL,1652044,LISTED,developer,T2-moderate,CSET,T3,low,,,"Window 2023-07-05 to 2024-07-05. In-window FY2023 10-K (goog-20231231.htm, filed 2024-01-31) carries generative-AI inaccuracy/harmful-content risk language. However this incident is primarily G/O Media publishing AI-generated articles; Alphabet's connection is peripheral (Google as AI-ecosystem deve",Third-party (G/O Media) AI-article incident loosely covered by FY2023 AI inaccuracy risk language; Alphabet role peripheral; event not named. Low confidence due to attenuated Alphabet nexus.,AI-Generated Articles at G/O Media Allegedly Diminishes Reputation of Human Staff
576,2023-10-24,"Meta Platforms, Inc.",META,1326801,LISTED,deployer,T2-moderate,CSET,T3,medium,,,FY2023 10-K objectionable-content-on-platform and generative-AI harmful-content risk language covers a third-party generative-AI app (PicSo) advertised on Instagram producing inappropriate 'girls' content. Not named in any filing.,Same-family objectionable-ad / generative-AI-misuse risk language present; specific event not disclosed. T3.,"Alleged Misuse of PicSo AI for Generating Inappropriate Content Emphasizing ""Girls"""
578,2023-06-26,"Meta Platforms, Inc.",META,1326801,LISTED,developer,T1-limited,rubric,T3,high,,,"FY2024 10-K explicitly warns that 'third parties using Meta's open-source Llama models could engage in' misuse and 'dissemination of illegal, inaccurate, defamatory or harmful content'. The specific Washington Post report of Llama-derived NSFW/violent chatbots (e.g. 'Allie') is not named.",Same-family open-source-model-misuse risk language squarely present; specific event not disclosed. T3.,Alleged Exploitation of Meta's Open-Source LLaMA Model for NSFW and Violent Content
580,2023-06-12,"Meta Platforms, Inc.",META,1326801,LISTED,both,T2-moderate,rubric,T3,high,,,"efts q='Fair Housing' = proxy/DEF 14A only, no periodic report. FY2023/FY2024 10-Ks list AI 'bias, discrimination' as risks. The alleged gender-discriminatory ad-delivery is not disclosed as an event or named litigation in periodic reports.",Same-family algorithmic ad-discrimination risk language present; specific matter not disclosed/named. T3 (not T2).,Alleged Gender Discrimination in Facebook Job Ads Algorithm
581,2023-06-24,Alphabet Inc.,GOOGL,1652044,LISTED,both,T1-limited,rubric,T3,medium,,,"Window 2023-06-24 to 2024-06-24. In-window FY2023 10-K (goog-20231231.htm, filed 2024-01-31) carries AI harmful-content and brand/reputational risk language, plus content-quality/spam risk factors. Google Ads serving on AI-generated misinformation content farms is a content-quality/monetization-inte",Ads on AI misinformation sites covered by generic content-quality + AI harmful-content risk language; event not named.,Google Ads Allegedly Serving Content on AI-Generated Misinformation Sites
583,2023-06-07,"Meta Platforms, Inc.",META,1326801,LISTED,both,T2-moderate,CSET,T3,high,,,"efts q='trafficking' returned only proxy filings (PX14A6G / DEF 14A), no 10-K/10-Q/8-K; q='child sexual' surfaces risk-factor/proxy usage, not a named CSAM-recommendation lawsuit. FY2023/FY2024 10-Ks address child-safety regulatory scrutiny and recommendation-algorithm risk, but the WSJ/Stanford fin",Same-family child-safety and recommendation-algorithm risk language present; the specific CSAM-recommendation incident is not named. T3.,Instagram Algorithms Allegedly Promote Accounts Facilitating Child Sex Abuse Content
587,2023-05-22,Alphabet Inc.,GOOGL,1652044,LISTED,both,T2-moderate,rubric,T3,high,,,"Window 2023-05-22 to 2024-05-22. In-window FY2023 10-K (goog-20231231.htm, filed 2024-01-31) carries AI 'discrimination' and harmful-content risk language. Image-recognition primate-labeling avoidance (Photos legacy bias) is an algorithmic-bias harm squarely within the family. Not named; no litigati",Image-recognition bias covered by FY2023 AI discrimination/harmful-content risk language; event not named.,Apparent Failure to Accurately Label Primates in Image Recognition Software Due to Alleged Fear of Racial Bias
591,2023-07-24,The Cigna Group,CI,1739940,LISTED,both,T1-limited,rubric,T3,medium,,,"Cigna (CIK 0001739940). FY2023 10-K (0001739940-24-000005, 2024-02-29) carries same-family risk language: 'risks related to our use of artificial intelligence and machine learning' (cautionary-statement risk list). efts 'PxDx' returns only a single filing -- a DEF 14A filed 2026-03-13 (0001739940-26","Cigna carries family-level AI/ML risk language, but PxDx and the automated-claim-denial class action are not named in-window (PxDx first surfaces only in a 2026 proxy). Consistent with the pilot's 'not disclosed' read. T3, medium (Legal Proceedings text not exhaustively retrieved, but PxDx is confir",Cigna Algorithm PXDX Allegedly Rejected Thousands of Patient Claims En Masse in Breach of California Law
595,2023-08-11,General Motors Company,GM,1467858,PARENT,both,T1-limited,rubric,T3,high,,,"In-window filing is GM FY2023 10-K (0001467858-24-000031, 2024-01-30), which discusses Cruise AV strategy/risk (accidents, regulatory scrutiny, permit suspension) but does not name the Aug-11-2023 connectivity-driven mass-immobilization traffic-jam event. No incident-specific efts hits.",Operational fleet-stall event not individually disclosed; only the family-level Cruise AV risk language present (the specific disclosed event is the later October 2023 incident).,Driverless Cruise Cars Immobilized in San Francisco Traffic Jam
596,2023-10-17,General Motors Company,GM,1467858,PARENT,both,T1-limited,rubric,T1,medium,"10-K Item 1A (Risk Factors) / Item 1 (Business, AV strategy) -- disclosed alongside the October 2023 Cruise incident cluster; not carried as a standalone Legal Proceedings item.",no incident/investigation-specific reserve disclosed; the accompanying booked charge for the broader Cruise pause is the $478M FY2023 'Cruise restructuring' special item (see incident 726).,"GM FY2023 10-K (0001467858-24-000031, 2024-01-30), Item 1A Risk Factors, names the federal safety probe of Cruise AV pedestrian conduct: '...NHTSA... [has] opened investigations or made inquiries in connection with the incident.' This is the same NHTSA scrutiny of Cruise AVs' caution around pedestri","The FY2023 10-K explicitly discloses a NHTSA (and other-agency) investigation into the Cruise AV pedestrian incident, framed as an AV-safety matter -- coded T1 (medium: the 10-K ties the NHTSA probe to 'the incident' and does not separately elaborate the crosswalk-pattern investigation).",Cruise's Autonomous Vehicles Allegedly Engaging in Risky Behavior Near Pedestrians
608,2023-02-28,UnitedHealth Group Inc.,UNH,731766,PARENT,developer,T1-limited,rubric,T3,medium,,,"In-window: FY2023 10-K filed 2024-02-28 (acc 0000731766-24-000081, unh-20231231.htm) — at the window boundary (incident 2023-02-28 + 12mo = 2024-02-28) and read directly. It carries generic AI/ML risk-factor language, e.g.: 'the data we rely upon...including systems powered by or incorporating artif","The naviHealth/nH Predict AI care-denial matter and the related litigation are not disclosed; generic same-family AI/ML risk language is present in the in-window FY2023 10-K. Same-family generic risk, event not named => T3 (boundary-window; the AI language is generic AI/ML, not clinical-algorithm-sp",UnitedHealth Accused of Deploying  Allegedly Flawed AI to Deny Medical Coverage
609,2023-08-16,Alphabet Inc.,GOOGL,1652044,LISTED,both,T1-limited,rubric,T3,high,,,"Window 2023-08-16 to 2024-08-16. In-window FY2023 10-K (goog-20231231.htm, filed 2024-01-31) carries AI 'inaccuracies... and other issues' and harmful-content risk language. Search AI's false geography featured-snippet ('no African country begins with K') is an AI-inaccuracy content harm within the ",Search-AI factual error covered by FY2023 AI-inaccuracy/harmful-content risk language; event not named.,Flawed AI in Google Search Reportedly Misinforms about Geography
612,2023-10-31,Microsoft Corporation,MSFT,789019,LISTED,both,T3-severe,rubric,T3,high,,,Window 2023-10-31..2024-10-31 includes FY2024 10-K (0000950170-24-087843) with 'unintended or inappropriate'/'flawed or biased' AI-harm risk language and reputational-harm framing. AI-generated Guardian death poll maps to harmful/inappropriate-output + reputational-harm family; not named.,In-window generic AI risk-factor language of same family; event unnamed. T3.,Microsoft AI Poll Allegedly Causes Reputational Harm of The Guardian Newspaper
614,2023-11-02,Alphabet Inc.,GOOGL,1652044,PARENT,developer,T2-moderate,CSET,T3,high,,,"Window 2023-11-02 to 2024-11-02. In-window FY2023 10-K (goog-20231231.htm, filed 2024-01-31) carries generative-AI inaccuracy, defamation, and reputational-harm risk language. Bard generating false allegations against consulting firms (Australian inquiry) is squarely the AI-inaccuracy/defamation fam",Bard defamatory hallucination covered by FY2023 AI inaccuracy/defamation risk language; incident not named (Bard = product mention) => T3.,Google Bard Allegedly Generates False Allegations Against Consulting Firms Used in Research Presented in Australian Parliamentary Inquiry
620,2021-11-10,"Tesla, Inc.",TSLA,1318605,LISTED,both,T3-severe,rubric,T4,medium,,,"The Giga Texas manufacturing-robot injury is not disclosed, and there is no same-family risk language: efts 'robot'=0 hits in the FY2022 10-K. Tesla's Autopilot/FSD risk factors concern automated DRIVING, a different product family from an industrial factory robot; no AI/automation workplace-injury ","Not an automated-driving/Autopilot incident, so the pervasive Autopilot risk language is NOT same-family, and no industrial-automation-injury disclosure exists. No disclosure located = T4. Medium confidence: turns on treating factory-robot automation as outside the AI/automated-driving risk family p",A Robot at a Tesla Factory in Texas Allegedly Injured an Engineer
